date,gz_spread,ebp,est_prob
1997-08-01,1.123788043465732,-0.4890501477879092,0.073901492828707
1997-09-01,1.1348460962459217,-0.5421965814704532,0.0650363222180847
1997-10-01,1.2675429750986125,-0.4151422760354175,0.0877270452587538
1997-11-01,1.291483356687293,-0.3078504046457202,0.111104415186592
1997-12-01,1.2848991315655756,-0.3731051523315329,0.0964066191652313
1998-01-01,1.3324764948963344,-0.3280924588989453,0.1063829030744234
1998-02-01,1.300507169835315,-0.302396278129071,0.112401888336078
1998-03-01,1.2807110816305671,-0.3548823897419388,0.1003592457266946
1998-04-01,1.1931878821197677,-0.3882473588039061,0.0932101877719318
1998-05-01,1.2049649621035616,-0.3411598849411965,0.1034128775808992
1998-06-01,1.304477392053375,-0.3032852392453076,0.1121896796287646
1998-07-01,1.351531588162124,-0.2630287142952856,0.1220886519066716
1998-08-01,1.982338248471696,0.1356200670859411,0.2527228780676936
1998-09-01,2.0939971059121394,0.1181147775977558,0.2457758710522338
1998-10-01,2.231529067261861,0.232445101570498,0.2929355869593446
1998-11-01,1.9704781514693368,0.2191992227495973,0.2872631269045131
1998-12-01,1.931560859653758,0.0822499772655569,0.231869019164527
1999-01-01,1.8910240518719068,0.0745069674472624,0.2289251889574743
1999-02-01,1.7647874110936752,-0.1515114974157601,0.1526547155015391
1999-03-01,1.6627708467708866,-0.138132855012067,0.156636320487181
1999-04-01,1.61081396376359,-0.1789943653511561,0.1446879302188173
1999-05-01,1.6458082656553763,-0.1773724327624304,0.1451501766404654
1999-06-01,1.6858768196852143,-0.1137339904239873,0.164072113713474
1999-07-01,1.7423784548501322,-0.0654431069174992,0.1794528124072626
1999-08-01,1.9586411946480329,-0.0043422030976354,0.200167725176601
1999-09-01,2.0206204322703125,0.1297983714666639,0.250401110816263
1999-10-01,2.0866789305995903,0.1430806183923907,0.2557147327932864
1999-11-01,2.037546173748062,0.1080865525684058,0.2418428255255766
1999-12-01,1.862697629054356,-0.1221635883659792,0.1614776304764657
2000-01-01,1.951746674154659,0.064087038084625,0.2249969272719053
2000-02-01,2.122063749705321,0.1530167671241356,0.2597278887532821
2000-03-01,2.4724797336204185,0.4171967738516136,0.3768645346020936
2000-04-01,2.6326045966269307,0.5750031215110512,0.4536960032879273
2000-05-01,2.802786292820378,0.757460962202904,0.5445505427958218
2000-06-01,2.8122246765252883,0.8059131545313631,0.5684828085504315
2000-07-01,2.9290527958432584,0.8859165214145737,0.6074149225894829
2000-08-01,3.051138311629874,1.039735229398449,0.6790332010968376
2000-09-01,3.199956227897844,1.1464980288848,0.7252617757587836
2000-10-01,3.635501030687768,1.5371564912895876,0.8615286760828833
2000-11-01,3.7367477473529096,1.6195539930405425,0.8830323644522194
2000-12-01,3.7571032536719455,1.6187924230493709,0.8828451089481268
2001-01-01,3.370642447300915,1.1642052883047969,0.7325996953878137
2001-02-01,3.292957190620823,1.196650235687304,0.7457834287865659
2001-03-01,3.249290427478023,1.125132600441089,0.7162777581574439
2001-04-01,3.172554202298158,0.933212310452602,0.6299606927231965
2001-05-01,2.968723805976939,0.7884102352087998,0.5598617480802908
2001-06-01,3.0764290736696878,1.031409768515648,0.6752953044370742
